Date,1Mo,3Mo,1Yr,2Yr,5Yr,10Yr,20Yr,30Yr
02/22/2011,0.10,0.12,0.28,0.74,2.16,3.46,4.35,4.60
02/18/2011,0.08,0.10,0.28,0.78,2.30,3.59,4.46,4.70
02/17/2011,0.08,0.09,0.27,0.80,2.30,3.58,4.44,4.66
02/16/2011,0.10,0.12,0.29,0.86,2.37,3.62,4.46,4.67
02/15/2011,0.11,0.13,0.30,0.84,2.35,3.61,4.45,4.66
02/14/2011,0.09,0.13,0.30,0.87,2.37,3.62,4.46,4.67
02/11/2011,0.08,0.12,0.30,0.85,2.38,3.64,4.49,4.71
02/10/2011,0.08,0.12,0.30,0.85,2.40,3.70,4.55,4.75
02/09/2011,0.11,0.14,0.30,0.81,2.33,3.65,4.49,4.71
02/08/2011,0.14,0.15,0.31,0.86,2.39,3.75,4.56,4.76
02/07/2011,0.13,0.16,0.31,0.78,2.29,3.68,4.50,4.71
02/04/2011,0.13,0.15,0.31,0.77,2.27,3.68,4.51,4.73
02/03/2011,0.14,0.14,0.29,0.71,2.18,3.58,4.43,4.67
02/02/2011,0.15,0.16,0.28,0.67,2.10,3.52,4.39,4.64
02/01/2011,0.16,0.15,0.27,0.61,2.02,3.48,4.37,4.62
01/31/2011,0.15,0.15,0.26,0.58,1.95,3.42,4.33,4.58
01/28/2011,0.13,0.15,0.24,0.54,1.92,3.36,4.26,4.53
01/27/2011,0.13,0.15,0.25,0.59,1.98,3.42,4.31,4.57
01/26/2011,0.15,0.16,0.27,0.62,2.03,3.45,4.34,4.59
01/25/2011,0.15,0.16,0.27,0.62,1.96,3.35,4.23,4.48
01/24/2011,0.15,0.16,0.28,0.65,2.03,3.43,4.31,4.55
01/21/2011,0.15,0.16,0.27,0.63,2.04,3.44,4.33,4.57
01/20/2011,0.15,0.16,0.27,0.65,2.06,3.47,4.36,4.60
01/19/2011,0.16,0.16,0.27,0.60,1.95,3.37,4.27,4.53
01/18/2011,0.15,0.16,0.26,0.60,1.97,3.39,4.31,4.56
01/14/2011,0.14,0.15,0.27,0.59,1.95,3.35,4.27,4.53
01/13/2011,0.15,0.15,0.26,0.59,1.93,3.34,4.24,4.50
01/12/2011,0.15,0.15,0.26,0.61,1.99,3.40,4.28,4.52
01/11/2011,0.15,0.15,0.28,0.60,1.98,3.37,4.26,4.49
01/10/2011,0.14,0.15,0.29,0.59,1.93,3.32,4.23,4.47
01/07/2011,0.13,0.14,0.29,0.60,1.96,3.34,4.25,4.48
01/06/2011,0.13,0.15,0.30,0.68,2.09,3.44,4.31,4.53
01/05/2011,0.13,0.14,0.31,0.71,2.14,3.50,4.34,4.55
01/04/2011,0.12,0.14,0.28,0.63,2.01,3.36,4.21,4.44
01/03/2011,0.11,0.15,0.29,0.61,2.02,3.36,4.18,4.39
12/31/2010,0.07,0.12,0.29,0.61,2.01,3.30,4.13,4.34
12/30/2010,0.05,0.12,0.29,0.66,2.06,3.38,4.21,4.43
12/29/2010,0.05,0.13,0.30,0.64,2.03,3.35,4.19,4.41
12/28/2010,0.08,0.15,0.31,0.75,2.18,3.50,4.33,4.53
12/27/2010,0.06,0.17,0.32,0.71,2.08,3.36,4.20,4.42
12/23/2010,0.07,0.14,0.30,0.67,2.09,3.41,4.26,4.47
12/22/2010,0.07,0.14,0.30,0.65,2.02,3.36,4.23,4.45
